timestamp,heart_rate,cadence,speed,power,step_length
2025-02-15 06:06:00+05:30,138.56666666666666,83.05,2.1136,214.4,762.7666666666667
2025-02-15 06:07:00+05:30,137.33333333333334,82.7,2.012583333333333,208.83333333333334,728.9333333333333
2025-02-15 06:08:00+05:30,139.0,82.65,2.0796333333333332,216.33333333333334,753.85
2025-02-15 06:09:00+05:30,138.96666666666667,82.4,2.1050833333333334,216.21666666666667,764.6333333333333
2025-02-15 06:10:00+05:30,138.88333333333333,83.13333333333334,2.1921833333333334,225.58333333333334,790.65
2025-02-15 06:11:00+05:30,137.61666666666667,81.88333333333334,2.1089166666666666,217.98333333333332,768.5166666666667
2025-02-15 06:12:00+05:30,134.58333333333334,82.58333333333333,1.9969666666666666,205.55,724.9666666666667
2025-02-15 06:13:00+05:30,133.28333333333333,73.6,1.9801499999999999,189.63333333333333,746.6111111111111
2025-02-15 06:14:00+05:30,118.05,46.88333333333333,1.4651333333333334,85.7,760.7872340425532
2025-02-15 06:15:00+05:30,107.3,55.583333333333336,1.4207,105.35,732.0344827586207
2025-02-15 06:16:00+05:30,100.38333333333334,55.083333333333336,1.4375833333333332,104.65,749.5862068965517
2025-02-15 06:17:00+05:30,104.01666666666667,34.36666666666667,1.44925,66.01666666666667,757.2857142857143
2025-02-15 06:18:00+05:30,99.11666666666666,78.86666666666666,1.9179666666666668,188.7,733.8333333333334
2025-02-15 06:19:00+05:30,117.1,84.38333333333334,2.2142833333333334,224.85,787.1666666666666
2025-02-15 06:20:00+05:30,129.78333333333333,84.65,2.2199,227.7,785.5333333333333
2025-02-15 06:21:00+05:30,133.5,83.8,2.2243833333333334,226.35,796.3
2025-02-15 06:22:00+05:30,131.91666666666666,84.3,2.1506666666666665,218.41666666666666,764.9833333333333
2025-02-15 06:23:00+05:30,132.26666666666668,84.55,2.1435666666666666,217.66666666666666,760.35
2025-02-15 06:24:00+05:30,133.26666666666668,83.98333333333333,2.1092,216.3,751.75
2025-02-15 06:25:00+05:30,132.71666666666667,83.51666666666667,2.0591999999999997,213.0,739.55
2025-02-15 06:26:00+05:30,132.0,83.28333333333333,2.04245,209.96666666666667,735.3
2025-02-15 06:27:00+05:30,134.48333333333332,83.21666666666667,2.0941666666666667,215.61666666666667,754.4
2025-02-15 06:28:00+05:30,131.63333333333333,81.55,1.9333833333333332,199.06666666666666,709.5
2025-02-15 06:29:00+05:30,130.0,83.26666666666667,2.0044666666666666,205.98333333333332,721.8
2025-02-15 06:30:00+05:30,129.45,82.36666666666666,2.0183166666666663,208.83333333333334,734.2
2025-02-15 06:31:00+05:30,128.28333333333333,82.95,2.0631333333333335,209.48333333333332,745.9666666666667
2025-02-15 06:32:00+05:30,130.63333333333333,83.05,2.1758666666666664,220.36666666666667,785.7833333333333
2025-02-15 06:33:00+05:30,126.98333333333333,33.05,1.4913833333333335,76.8,785.1470588235294
2025-02-15 06:34:00+05:30,116.11666666666666,57.8,1.4212666666666667,124.88333333333334,740.1333333333333
2025-02-15 06:35:00+05:30,114.0,35.13333333333333,1.4082333333333332,85.7,764.2105263157895
2025-02-15 06:36:00+05:30,118.28333333333333,51.93333333333333,1.4129333333333334,127.35,741.3333333333334
2025-02-15 06:37:00+05:30,113.88333333333334,44.1,1.3903666666666665,104.25,738.7659574468086
2025-02-15 06:38:00+05:30,112.08333333333333,56.6,1.54195,123.08333333333333,749.0526315789474
2025-02-15 06:39:00+05:30,116.06666666666666,75.18333333333334,2.0658,192.63333333333333,770.2452830188679
2025-02-15 06:40:00+05:30,128.38333333333333,82.88333333333334,2.227433333333333,209.43333333333334,805.7333333333333
2025-02-15 06:41:00+05:30,126.5,79.25,2.1754333333333333,194.48333333333332,782.125
2025-02-15 06:42:00+05:30,122.26666666666667,78.15,1.8836000000000002,185.95,723.1964285714286
2025-02-15 06:43:00+05:30,122.08333333333333,82.26666666666667,2.0593999999999997,213.6,748.8666666666667
2025-02-15 06:44:00+05:30,128.78333333333333,82.48333333333333,2.029916666666667,210.65,736.8333333333334
2025-02-15 06:45:00+05:30,132.78333333333333,83.13333333333334,2.07435,213.4,747.7
2025-02-15 06:46:00+05:30,130.81666666666666,83.4,2.0335833333333335,208.45,730.25
2025-02-15 06:47:00+05:30,134.6,83.35,2.08715,218.31666666666666,751.1
2025-02-15 06:48:00+05:30,133.45,83.66666666666667,2.07955,217.18333333333334,745.55
2025-02-15 06:49:00+05:30,134.4,84.13333333333334,2.0934833333333334,214.91666666666666,746.0166666666667
2025-02-15 06:50:00+05:30,135.53333333333333,83.5,2.138383333333333,220.35,767.3
2025-02-15 06:51:00+05:30,136.1,84.45,2.147483333333333,219.96666666666667,761.7833333333333
2025-02-15 06:52:00+05:30,135.83333333333334,84.3,2.1708833333333333,221.7,772.0666666666667
2025-02-15 06:53:00+05:30,138.31666666666666,84.16666666666667,2.1384499999999997,218.36666666666667,761.5666666666667
2025-02-15 06:54:00+05:30,138.93333333333334,82.98333333333333,2.1264833333333333,218.4,767.9833333333333
2025-02-15 06:55:00+05:30,137.83333333333334,80.98333333333333,1.9630833333333333,206.28333333333333,723.8
2025-02-15 06:56:00+05:30,135.23333333333332,81.81666666666666,1.7610166666666667,186.63333333333333,644.65
2025-02-15 06:57:00+05:30,133.38333333333333,80.66666666666667,2.0416666666666665,207.4,765.1
2025-02-15 06:58:00+05:30,138.25,83.96666666666667,2.2734333333333336,231.81666666666666,812.0166666666667
2025-02-15 06:59:00+05:30,142.3,83.51666666666667,2.274783333333333,234.76666666666668,816.6666666666666
2025-02-15 07:00:00+05:30,141.26666666666668,83.68333333333334,2.2337833333333332,228.15,799.9833333333333
2025-02-15 07:01:00+05:30,141.73333333333332,83.93333333333334,2.2411833333333333,227.75,800.6833333333333
2025-02-15 07:02:00+05:30,141.0,83.16666666666667,2.1788666666666665,223.03333333333333,785.2333333333333
2025-02-15 07:03:00+05:30,138.68333333333334,82.38333333333334,2.0590166666666665,214.0,749.2
2025-02-15 07:04:00+05:30,140.0,84.3,2.1243833333333333,217.91666666666666,755.7333333333333
2025-02-15 07:05:00+05:30,141.25,83.68333333333334,2.183066666666667,225.66666666666666,782.3
2025-02-15 07:06:00+05:30,141.95,83.68333333333334,2.1984500000000002,225.96666666666667,787.5333333333333
2025-02-15 07:07:00+05:30,140.88333333333333,81.63333333333334,2.0515833333333333,215.03333333333333,750.6833333333333
2025-02-15 07:08:00+05:30,139.41666666666666,81.83333333333333,2.053716666666667,215.31666666666666,749.5666666666667
2025-02-15 07:09:00+05:30,143.83333333333334,82.1,2.2721333333333336,235.26666666666668,828.9166666666666
2025-02-15 07:10:00+05:30,145.16666666666666,82.61666666666666,2.2378333333333336,232.18333333333334,811.6666666666666
2025-02-15 07:11:00+05:30,143.25,83.31666666666666,2.214733333333333,227.73333333333332,796.9
2025-02-15 07:12:00+05:30,141.08333333333334,83.16666666666667,1.4463166666666667,165.95,757.2894736842105
2025-02-15 07:13:00+05:30,138.05,83.45,2.1987333333333337,225.68333333333334,789.9333333333333
2025-02-15 07:14:00+05:30,143.13333333333333,75.25,2.1020166666666666,206.91666666666666,792.0
2025-02-15 07:15:00+05:30,144.93333333333334,84.03333333333333,2.4345,244.78333333333333,869.0
2025-02-15 07:16:00+05:30,149.08333333333334,84.21666666666667,2.3611166666666668,240.05,840.9166666666666
2025-02-15 07:17:00+05:30,147.96666666666667,83.96666666666667,2.3451,232.36666666666667,837.1
2025-02-15 07:18:00+05:30,145.68333333333334,84.08333333333333,2.3440333333333334,240.16666666666666,836.0333333333333
2025-02-15 07:19:00+05:30,146.2,83.53333333333333,2.23805,237.78333333333333,803.05
2025-02-15 07:20:00+05:30,143.46666666666667,81.33333333333333,1.9382,211.76666666666668,711.7833333333333
2025-02-15 07:21:00+05:30,133.3,53.833333333333336,1.3022166666666666,122.35,682.6
2025-02-15 07:22:00+05:30,137.61666666666667,83.63333333333334,2.0644666666666667,221.1,739.55
2025-02-15 07:23:00+05:30,146.88333333333333,83.88333333333334,2.14025,227.95,764.7666666666667
2025-02-15 07:24:00+05:30,145.35,83.65,2.2693999999999996,225.98333333333332,813.4666666666667
2025-02-15 07:25:00+05:30,140.1,79.75,1.7299166666666668,184.58333333333334,695.0784313725491
2025-02-15 07:26:00+05:30,135.28333333333333,82.3,2.0131,213.11666666666667,733.3
2025-02-15 07:27:00+05:30,138.95,82.85,2.1001666666666665,218.31666666666666,759.8
2025-02-15 07:28:00+05:30,141.63333333333333,80.43333333333334,1.8523999999999998,200.76666666666668,748.62
2025-02-15 07:29:00+05:30,137.26666666666668,81.58333333333333,1.8844,202.78333333333333,689.2666666666667
2025-02-15 07:30:00+05:30,141.28333333333333,82.66666666666667,2.1045833333333333,220.06666666666666,762.6833333333333
2025-02-15 07:31:00+05:30,143.45,82.83333333333333,2.1667833333333335,221.95,783.9833333333333
2025-02-15 07:32:00+05:30,145.2,82.31666666666666,2.1100666666666665,218.71666666666667,766.65
2025-02-15 07:33:00+05:30,135.08333333333334,78.0,1.4371,165.93333333333334,729.4054054054054
2025-02-15 07:34:00+05:30,142.51666666666668,82.9,2.185983333333333,225.15,790.0833333333334
2025-02-15 07:35:00+05:30,147.1,83.16666666666667,2.208683333333333,228.78333333333333,796.05
2025-02-15 07:36:00+05:30,145.95,82.85,2.145866666666667,222.18333333333334,776.2333333333333
2025-02-15 07:37:00+05:30,146.46666666666667,82.61666666666666,2.1158166666666665,223.76666666666668,767.45
2025-02-15 07:38:00+05:30,149.1,82.33333333333333,2.1475666666666666,224.41666666666666,780.8666666666667
2025-02-15 07:39:00+05:30,146.91666666666666,81.7,2.1221833333333335,221.7,775.15
2025-02-15 07:40:00+05:30,146.08333333333334,81.16666666666667,1.9748833333333333,207.86666666666667,745.7368421052631
2025-02-15 07:41:00+05:30,142.45,66.0,1.9966166666666667,167.93333333333334,725.204081632653
2025-02-15 07:42:00+05:30,150.08333333333334,85.2,2.6292833333333334,261.96666666666664,923.5084745762712
2025-02-15 07:43:00+05:30,157.33333333333334,84.45,2.5932999999999997,261.5,920.0333333333333
2025-02-15 07:44:00+05:30,153.75,82.41666666666667,2.4045,242.6,873.9666666666667
2025-02-15 07:45:00+05:30,154.21666666666667,83.91666666666667,2.39955,243.83333333333334,856.2666666666667
2025-02-15 07:46:00+05:30,155.91666666666666,84.0,2.4206833333333337,243.7,864.1
2025-02-15 07:47:00+05:30,154.46666666666667,76.98333333333333,2.3439666666666668,220.5,935.0666666666667
2025-02-15 07:48:00+05:30,140.86666666666667,52.266666666666666,1.3499,99.41666666666667,745.9
2025-02-15 07:49:00+05:30,138.55,79.61666666666666,2.1058166666666667,210.21666666666667,775.3620689655172
2025-02-15 07:50:00+05:30,155.33333333333334,84.91666666666667,2.54195,260.98333333333335,897.7833333333333
2025-02-15 07:51:00+05:30,158.16666666666666,85.06666666666666,2.5906499999999997,266.81666666666666,913.0333333333333
2025-02-15 07:52:00+05:30,159.56666666666666,84.23333333333333,2.6292666666666666,275.3666666666667,936.05
2025-02-15 07:53:00+05:30,159.65,82.96666666666667,2.533283333333333,266.3,915.6333333333333
2025-02-15 07:54:00+05:30,159.01666666666668,82.98333333333333,2.537783333333333,265.56666666666666,916.6
2025-02-15 07:55:00+05:30,155.95,82.75,2.3666,247.35,856.6333333333333
2025-02-15 07:56:00+05:30,153.96666666666667,72.0,2.0864166666666666,201.93333333333334,859.7166666666667
2025-02-15 07:57:00+05:30,133.76666666666668,55.68333333333333,1.3581166666666666,105.51666666666667,732.8928571428571
2025-02-15 07:58:00+05:30,127.35,56.75,1.3082166666666666,103.63333333333334,716.0952380952381
2025-02-15 07:59:00+05:30,125.1,55.833333333333336,1.4084166666666667,111.1,734.1785714285714
2025-02-15 08:00:00+05:30,119.93333333333334,50.916666666666664,1.5065333333333333,100.35,767.1538461538462
2025-02-15 08:01:00+05:30,117.9,42.45,1.4955666666666665,88.05,769.5777777777778
2025-02-15 08:02:00+05:30,122.16666666666667,48.1,1.4789999999999999,95.1,765.88
2025-02-15 08:03:00+05:30,117.35,56.81666666666667,1.45715,112.18333333333334,826.7142857142857
2025-02-15 08:04:00+05:30,115.0,57.0,1.437,109.0,756.0
